Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
ConvNeXt,CIFAR-100,Set_0,False,"['features.2.1.dwconv', 'features.2.1.pwconv1']",,,,
ConvNeXt,CIFAR-100,Set_1,False,"['features.2.2.dwconv', 'features.2.2.pwconv1']",,,,
ConvNeXt,CIFAR-100,Set_2,False,"['features.3.1', 'features.4.0.pwconv1']",,,,
ConvNeXt,CIFAR-100,Set_3,False,"['features.4.8.dwconv', 'features.4.8.pwconv2']",,,,
ConvNeXt,CIFAR-100,Set_4,False,"['features.6.0.dwconv', 'features.6.0.pwconv2']",,,,
ConvNeXt,CIFAR-100,Set_5,False,"['features.6.1.pwconv1', 'features.6.2.pwconv2']",,,,
ConvNeXt,CIFAR-100,Set_0,True,"['features.2.1.dwconv', 'features.2.1.pwconv1']",,,,
ConvNeXt,CIFAR-100,Set_1,True,"['features.2.2.dwconv', 'features.2.2.pwconv1']",,,,
ConvNeXt,CIFAR-100,Set_2,True,"['features.3.1', 'features.4.0.pwconv1']",,,,
ConvNeXt,CIFAR-100,Set_3,True,"['features.4.8.dwconv', 'features.4.8.pwconv2']",,,,
ConvNeXt,CIFAR-100,Set_4,True,"['features.6.0.dwconv', 'features.6.0.pwconv2']",,,,
ConvNeXt,CIFAR-100,Set_5,True,"['features.6.1.pwconv1', 'features.6.2.pwconv2']",,,,
ConvNeXt,CIFAR-100,Dynamic_Region_All_Combined,True,"[['features.2.1.dwconv', 'features.2.1.pwconv1'], ['features.2.2.dwconv', 'features.2.2.pwconv1'], ['features.3.1', 'features.4.0.pwconv1'], ['features.4.8.dwconv', 'features.4.8.pwconv2'], ['features.6.0.dwconv', 'features.6.0.pwconv2'], ['features.6.1.pwconv1', 'features.6.2.pwconv2']]",0.009999999999990905,90.65430195646648,72.70897884952176,37.312372195553486
ConvNeXt,CIFAR-100,Control (Continued),True,None,-0.006000000000000227,0.0,0.0,0.0
